ticker,status,entry_date,exit_date,holding_days,entry_price,exit_price,notional,return_pct,pnl,buy_trade_id,sell_trade_id
PLAY,realized,2026-02-26,2026-03-23,25,15.5,11.8100004196167,15001.0,-0.23806448905698716,-3571.2054003438643,73e7889800ca,2783bd8d0eb0
ICUI,realized,2026-01-26,2026-02-26,31,152.86000061035156,150.82000732421875,15001.0,-0.013345500968123545,-200.19586002282128,0709fa514c2f,7a76ecff2abc
SKY,realized,2026-03-04,2026-03-30,26,89.61000061035156,72.25,15001.0,-0.19372838402085862,-2906.1194886969,21e94253fcc2,af7467307787
HD,realized,2026-01-06,2026-01-10,4,346.9703063964844,372.449951171875,50001.0,0.0734346550862336,3671.8061889667665,2a67b36d0636,10df4d7f7c02
HD,realized,2026-01-12,2026-03-21,68,372.449951171875,330.8999938964844,1001.0,-0.11155849838255585,-111.6700568809384,9b4d4e3835ff,478c6d1c235e
EIG,realized,2026-03-04,2026-03-30,26,41.88259506225586,40.751976013183594,15001.0,-0.026994961687347,-404.95142027189235,d669ef1c22ee,bdca32ca9d1d
BANR,realized,2026-03-04,2026-03-30,26,60.76832962036133,59.597801208496094,15001.0,-0.0192621455810599,-288.95144586147956,56ce3554e286,fb9d65161759
LRN,realized,2026-01-21,2026-02-26,36,71.61000061035156,85.86000061035156,1001.0,0.19899455213717868,199.19354668931587,b67ba2b471c6,b15490c5b6ec
LRN,realized,2026-03-04,2026-03-30,26,86.69000244140625,84.16999816894531,15001.0,-0.02906914524733354,-436.0662478552504,9c5eb690e7d8,e4173c9c457c
LQDT,realized,2026-03-04,2026-03-30,26,32.470001220703125,29.780000686645508,15001.0,-0.08284571705967328,-1242.7686016121588,47062fbf1e23,a91975bf5f1b
UCTT,realized,2026-03-04,2026-03-30,26,58.970001220703125,55.88999938964844,15001.0,-0.05222997740032882,-783.5018909823326,e87a416e94dc,20e977de6f22
KNSL,realized,2026-01-21,2026-03-18,56,404.6376953125,348.0155029296875,1001.0,-0.1399330636733768,-140.07299673705018,77bf06e9c721,5fa2700c3c39
TFX,realized,2026-01-28,2026-03-30,61,104.75466918945312,114.63374328613281,15001.0,0.0943067662102295,1414.6957999196527,0efb3214367e,4f8d67a1f42e
CAKE,realized,2026-03-04,2026-03-30,26,63.7237548828125,54.101505279541016,15001.0,-0.15099941334227288,-2265.142199547435,4308694890f2,a82d24b19aca
CRWD,realized,2026-01-21,2026-03-26,64,445.8800048828125,392.6199951171875,1001.0,-0.11944919974517125,-119.56864894491642,42309bd069cb,326e6e888df6
CSGP,realized,2026-01-12,2026-01-12,0,59.29999923706055,59.29999923706055,50001.0,0.0,0.0,0de31bdb5c58,2a2ac5ac5235
RKLB,realized,2026-01-12,2026-01-12,0,87.9000015258789,87.9000015258789,15001.0,0.0,0.0,afa85b94f989,f89d2fc31b34
RKLB,realized,2026-01-21,2026-02-23,33,87.81999969482422,70.20999908447266,1001.0,-0.2005238063259687,-200.72433013229465,041df03102eb,75a5dac4f408
AMP,realized,2026-02-12,2026-03-26,42,465.5995788574219,446.5192565917969,1001.0,-0.0409801106617149,-41.02109077237661,29378b715a21,41fcf3ee6935
RYAN,realized,2025-03-18,2026-01-23,311,70.13811492919922,49.62637710571289,1001.0,-0.2924478059353586,-292.74025374129394,7972a313ffdc,27b1e885af49
RYAN,realized,2026-01-02,2026-02-03,32,50.23181915283203,46.59917068481445,1001.0,-0.07231767690843767,-72.3899945853461,fd1910cc7832,f0c976f07f92
CVLT,realized,2026-02-23,2026-03-26,31,85.02999877929688,81.16000366210938,1001.0,-0.04551329145884649,-45.55880475030534,2c6fa7f31320,6795fb89313e
DUOL,realized,2026-01-21,2026-03-18,56,146.80999755859375,100.05000305175781,1001.0,-0.318506881577826,-318.8253884594038,92e030830e64,3aa68faeaca6
DUOL,realized,2026-02-12,2026-03-26,42,112.05000305175781,98.11000061035156,1001.0,-0.12440876449567899,-124.53317326017466,ec43448b119d,341a48f523a9
AXON,realized,2026-01-07,2026-02-23,47,620.9099731445312,423.44000244140625,1001.0,-0.3180331758935353,-318.3512090694288,15ec23cfb5e7,56417d656e78
AXON,realized,2026-01-17,2026-03-18,60,620.52001953125,508.4100036621094,1001.0,-0.18067106997422933,-180.85174104420355,9833e9528ba9,5bbdcb54bc3a
VEEV,realized,2026-01-12,2026-02-12,31,233.2100067138672,171.99000549316406,15001.0,-0.26251018163133927,-3937.9152346517203,e9a90d2930d7,3c3eb9ac259b
SW,realized,2026-01-23,2026-03-17,53,42.9256706237793,39.627323150634766,1001.0,-0.0768385775973728,-76.91541617497016,3f488c28cdc3,0df85c9e7b30
SW,realized,2026-01-25,2026-03-17,51,42.51405715942383,39.627323150634766,15001.0,-0.06790069453884567,-1018.5783187772239,3f933193d34b,dbefcbcc682e
SAIL,realized,2026-02-21,2026-03-18,25,12.859999656677246,12.470000267028809,1001.0,-0.030326547438587193,-30.356873986025782,e8e58ea25fba,759b6de5efcb
NTNX,realized,2026-01-12,2026-01-21,9,53.25,41.56999969482422,1001.0,-0.21934272873569544,-219.56207146443114,187502d98377,f0744ab68e57
DKNG,realized,2026-01-21,2026-02-23,33,31.579999923706055,21.809999465942383,1001.0,-0.3093730361420824,-309.6824091782245,db33e0cda816,e5b86ca5c16f
HRL,realized,2026-01-12,2026-01-18,6,22.529203414916992,24.215194702148438,15001.0,0.07483581448401855,1122.6120530747623,93508f165086,7bc8820b085e
HRL,realized,2026-01-23,2026-03-17,53,24.254634857177734,22.59821891784668,1001.0,-0.06829275926373583,-68.36105202299957,789a93c59dfb,8b155e26570a
RBRK,realized,2026-02-12,2026-03-18,34,53.189998626708984,52.09000015258789,15001.0,-0.02068055090282964,-310.2289440933474,b4f4d1f87c57,86d7bff8ee19
RBRK,realized,2026-02-23,2026-03-26,31,47.2599983215332,47.59000015258789,1001.0,0.006982688167052428,6.98967085521948,5db61d031bfb,7e7b94aa0aa9
EFX,realized,2026-01-12,2026-02-23,42,220.2937774658203,187.27703857421875,1001.0,-0.14987594870547025,-150.02582465417572,ae303e4cf654,8909a1e621d7
TLN,realized,2026-01-21,2026-03-26,64,374.30999755859375,323.1300048828125,1001.0,-0.13673156744302464,-136.86829901046767,d8e5ee858b4f,c66d745fb358
AYI,realized,2026-01-21,2026-03-17,55,311.64813232421875,267.7109680175781,1001.0,-0.14098324279681937,-141.1242260396162,24f7a86b334d,a8fdbe054de0
CVNA,realized,2026-01-06,2026-03-17,70,88.08799743652344,62.948001861572266,15001.0,-0.2853963798310565,-4281.2310938456785,5675f728853d,2e50b5e4b685
SYY,realized,2026-01-08,2026-01-12,4,73.71427917480469,73.77384185791016,50001.0,0.0008080209665243134,40.401856347182196,1310aebd3dbf,14b8d0b6f12e
OTIS,realized,2026-03-25,2026-03-26,1,78.22602844238281,76.97362518310547,1001.0,-0.01601005808699336,-16.026068145080355,b8dddfeea673,cd292222c521
TRMB,realized,2026-01-12,2026-02-12,31,80.80000305175781,66.01000213623047,1001.0,-0.18304455887276833,-183.22760343164109,b3185fe8b27b,8038733817af
TRMB,realized,2026-01-21,2026-03-18,56,70.23999786376953,65.52999877929688,100001.0,-0.06705579766115169,-6705.64682191283,c1c9558f057d,f732708c1ef7
COIN,realized,2026-01-12,2026-03-26,73,242.97999572753906,173.3800048828125,1001.0,-0.28644329602660445,-286.7297393226311,ed4875c3d390,6a52d2043739
ALAB,realized,2026-01-07,2026-02-12,36,165.77000427246094,126.58000183105469,1001.0,-0.23641190463501008,-236.6483165396451,aced1c4bb822,793b0fcff4ae
S,realized,2026-01-21,2026-02-23,33,13.800000190734863,12.369999885559082,1001.0,-0.10362320908776976,-103.72683229685752,c4373c93c19e,80eeccfe958a
KDP,realized,2026-01-23,2026-03-26,62,27.516956329345703,26.040000915527344,1001.0,-0.053674374307279296,-53.72804868158658,0f66a94cb5ba,70a13426e338
APP,realized,2026-01-06,2026-02-10,35,617.239990234375,472.9200134277344,15001.0,-0.23381501375476374,-3507.4590213352108,75ab4cbcb21b,3613367feeaf
APP,realized,2026-01-06,2026-02-19,44,617.239990234375,412.0,1001.0,-0.33251246432759873,-332.84497679192634,7ed1b4103c48,49068cfed4a6
IQV,realized,2026-02-10,2026-02-12,2,182.4499969482422,168.85000610351562,1001.0,-0.07454092119598466,-74.61546211718064,9d2160ff7e70,ae9423f60d8a
MDB,realized,2026-02-19,2026-03-18,27,355.8900146484375,268.5199890136719,1001.0,-0.2454972661176607,-245.74276338377837,4cc1809fa34a,4c6ee1bcc289
IDXX,realized,2026-02-19,2026-03-17,26,630.72998046875,586.97998046875,1001.0,-0.06936407235230137,-69.43343642465366,cdcde5fdb5e8,286de7c84d22
FICO,realized,2026-03-02,2026-03-17,15,1407.5400390625,1199.9300537109375,15001.0,-0.14749845801178224,-2212.624368634745,923261a68ae0,d4896baddde2
FND,realized,2026-03-18,2026-03-26,8,54.18000030517578,52.61000061035156,1001.0,-0.028977476670007284,-29.006454146677292,af705d66f018,6ea3ba7155d9
CNC,realized,2026-01-12,2026-02-12,31,46.38999938964844,39.18000030517578,15001.0,-0.15542140934111567,-2331.4765615260762,16589b6f1b7c,59351857e8af
CNC,realized,2026-03-18,2026-03-26,8,36.15999984741211,33.560001373291016,1001.0,-0.07190261297269253,-71.97451558566522,748380c3e302,9224e314ec1a
CNC,realized,2026-03-18,2026-03-26,8,36.15999984741211,33.560001373291016,1001.0,-0.07190261297269253,-71.97451558566522,7f731eaa682d,ddde8905ad8d
BBY,realized,2026-01-04,2026-01-23,19,68.99942016601562,66.0444107055664,1001.0,-0.04282658395301492,-42.86941053696793,c7b8e5f0c18d,8397979e624a
FDS,realized,2026-01-06,2026-01-12,6,289.87255859375,293.9613952636719,15001.0,0.014105635558460328,211.5986390124634,a7c96b378bc1,3c0c16639a63
FDS,realized,2026-02-12,2026-03-21,37,199.9376983642578,207.457763671875,1001.0,0.03761204299709756,37.64965504009466,6d1d93b05109,b76c8ce45c64
PCTY,realized,2026-01-21,2026-02-12,22,140.47000122070312,104.19999694824219,1001.0,-0.25820462701836505,-258.4628316453834,1a8b5324df08,c482e4190138
ALNY,realized,2026-01-23,2026-02-19,27,357.9800109863281,339.3699951171875,1001.0,-0.05198618721158532,-52.03817339879691,4dd3dd049cdf,901d633764d7
GKOS,realized,2026-01-26,2026-02-26,31,124.2699966430664,121.43000030517578,1001.0,-0.02285343537948089,-22.87628881486037,7c29db8b7fb7,72cd2752e2a3
UNF,realized,2026-02-12,2026-02-26,14,234.72349548339844,232.26690673828125,1001.0,-0.010465883443231773,-10.476349326675004,58ce106f8a3f,814373616ff3
NVDA,realized,2026-01-06,2026-01-17,11,187.22987365722656,178.06036376953125,500001.0,-0.048974609172051826,-24487.353560635085,e48e2936224f,b97f50e92297
NVDA,realized,2026-01-23,2026-03-06,42,187.6598358154297,177.8103790283203,15001.0,-0.0524856943645452,-787.3379011625425,9c0dbb3dd360,14b72c440f4b
NVDA,realized,2026-02-10,2026-03-11,29,188.52978515625,186.02999877929688,500001.0,-0.013259371058431686,-6629.698788586901,4fb1e8f470fc,218bb2cc8704
NVDA,realized,2026-02-12,2026-03-17,33,186.9298858642578,181.92999267578125,50001.0,-0.02674742546040667,-1337.398020445794,8d058fd0c918,257bbd7e1444
EBAY,realized,2026-01-23,2026-02-19,27,93.04016876220703,84.23409271240234,1001.0,-0.09464810916574477,-94.74275727491052,c347527baea4,3f575466b08e
BAX,realized,2026-01-23,2026-03-04,40,19.81995391845703,19.02011489868164,1001.0,-0.04035524114062408,-40.395596381764705,fac21ffced4d,68de31153fe2
SOFI,realized,2026-02-12,2026-02-12,0,19.299999237060547,19.299999237060547,1001.0,0.0,0.0,5726e658ce48,51b063fdcf26
RAMP,realized,2026-01-26,2026-02-26,31,26.18000030517578,27.260000228881836,1001.0,0.04125286138719177,41.29411424857896,f6f0b3ddc74a,e73453862aa2
VST,realized,2026-03-02,2026-03-26,24,165.76388549804688,152.3000030517578,1001.0,-0.08122325563156338,-81.30447888719495,5117cd514892,46512616a6a8
AVNS,realized,2026-03-04,2026-03-30,26,13.880000114440918,13.729999542236328,1001.0,-0.010806957562523898,-10.817764520086422,20a1850d99e2,d9197e2fd504
EOG,realized,2026-01-01,2026-01-12,11,105.43842315673828,103.6396713256836,1001.0,-0.017059737590923316,-17.07679732851424,f8846cd7bf38,a235414f663f
HLI,realized,2026-03-11,2026-03-26,15,146.3699951171875,141.13999938964844,1001.0,-0.035731337719536,-35.76706905725554,00e7c6dfed00,b2d8cc7217d0
ZBRA,realized,2026-02-10,2026-03-17,35,256.57000732421875,209.05999755859375,500001.0,-0.18517366960039186,-92587.01997386554,8cc397bab321,7ef1b523e055
MOH,realized,2026-02-12,2026-03-26,42,126.70999908447266,138.8000030517578,1001.0,0.09541475854028866,95.51017329882895,509d298168ec,5fe277a40227
SYK,realized,2026-01-07,2026-03-18,70,366.7575988769531,344.8768005371094,1001.0,-0.05966010903889885,-59.719769147937754,b37f1c60b1f0,f6fd081f6fba
LULU,realized,2026-01-06,2026-02-10,35,215.8800048828125,180.6199951171875,15001.0,-0.16333152199419956,-2450.1361614349876,cc9e9d070215,68fe031aa7f1
MA,realized,2026-01-21,2026-03-18,56,526.6649169921875,487.63201904296875,15001.0,-0.07411334358881885,-1111.7742671758715,aea7722c785a,c39ad41f3ebc
SHAK,realized,2026-03-04,2026-03-30,26,97.4000015258789,83.52999877929688,15001.0,-0.1424024900338098,-2136.179752997181,0299a4cca230,c497185cb4c2
NRG,realized,2026-01-06,2026-02-10,35,158.64736938476562,155.95240783691406,15001.0,-0.01698711777133539,-254.8237536878022,20d30b9c65e9,9b29248f0ee9
NFLX,realized,2026-01-23,2026-02-10,18,86.12000274658203,82.20999908447266,100001.0,-0.04540180605445414,-4540.226007251468,0ee8d7da006c,c80aca484b0e
WAT,realized,2026-01-06,2026-02-10,35,400.5400085449219,327.0199890136719,50001.0,-0.18355224937037593,-9177.796020768166,d7834738398e,6edf1f9cc501
WAT,realized,2026-01-07,2026-02-11,35,399.4100036621094,329.20001220703125,50001.0,-0.17578425881008725,-8789.388724763172,90dfe1f2cde1,041f34cdc9a2
CORT,realized,2026-01-26,2026-01-26,0,45.63999938964844,45.63999938964844,50001.0,0.0,0.0,0ab349ce4f70,09f52dd326a7
CORT,realized,2026-02-06,2026-03-30,52,40.83000183105469,38.119998931884766,15001.0,-0.06637283315301579,-995.6588701283898,88593ee42351,9bf23a644e26
HIW,realized,2026-01-25,2026-01-26,1,25.14936637878418,25.14936637878418,15001.0,0.0,0.0,8815cf86ec8f,a4a2e5f98e31
ALRM,realized,2026-01-26,2026-01-26,0,49.81999969482422,49.81999969482422,15001.0,0.0,0.0,7f1e9e653f4d,a40050d0c1b1
ALRM,realized,2026-02-06,2026-03-30,52,48.220001220703125,42.34000015258789,50001.0,-0.12194112234055009,-6097.178058149845,e3f50cdc4bb7,2e473fe6c4df
PRGS,realized,2026-03-04,2026-03-30,26,38.70000076293945,28.270000457763672,15001.0,-0.26950904650017304,-4042.905206549096,3662b61c32fa,93d2d9ab8a27
BLFS,realized,2026-03-04,2026-03-30,26,20.670000076293945,18.780000686645508,15001.0,-0.09143683515589553,-1371.6439641735888,4a8b17d73133,5293574c6ce7
AMD,realized,2026-01-16,2026-03-17,60,231.8300018310547,196.30999755859375,15001.0,-0.15321573563350105,-2298.389250238149,028be7a18066,017b882195c4
TPG,realized,2026-01-21,2026-03-18,56,61.91176223754883,40.62561798095703,50001.0,-0.3438142202271538,-17191.054825577918,d50903ab4230,dad03683c487
ADUS,realized,2026-03-04,2026-03-30,26,105.68000030517578,94.37999725341797,15001.0,-0.10692659934828164,-1604.0059168235728,c690a856f3a3,1a392e5d95be
BCPC,realized,2026-03-04,2026-03-30,26,182.66000366210938,170.44000244140625,15001.0,-0.06690025717566553,-1003.5707578921586,a6a5ff4e5172,57298d08ff61
CSW,realized,2026-03-04,2026-03-30,26,278.1875,259.2367248535156,15001.0,-0.06812231011991687,-1021.902774108873,cbdcd16a135b,4e1f814e220b
BALL,realized,2026-02-10,2026-03-11,29,67.5581283569336,61.5099983215332,50001.0,-0.08952483117125405,-4476.331083393874,4e2fab04f1da,1d26f9ea568a
MSCI,realized,2026-01-21,2026-01-21,0,584.546875,584.546875,15001.0,0.0,0.0,29688a20a75f,7e70e7c2940c
EPAC,realized,2026-03-04,2026-03-30,26,40.119998931884766,35.209999084472656,15001.0,-0.1223828509005757,-1835.865146359536,5cf3f18c5b46,b240e68cadc9
CCL,realized,2026-02-10,2026-03-18,36,32.99445724487305,24.012922286987305,15001.0,-0.27221344758690846,-4083.473927251214,c5b2cc48eff9,d04b4d3f9945
JJSF,realized,2026-01-21,2026-01-26,5,94.87125396728516,92.484619140625,15001.0,-0.025156564574166474,-377.3736251770713,13250ffef8d1,ab79d76a527b
VCTR,realized,2026-03-04,2026-03-30,26,68.218994140625,64.9800033569336,15001.0,-0.04747931019056992,-712.2371321687393,507aa08c5c20,9e8c63b5d7d7
NEO,realized,2026-03-04,2026-03-30,26,9.100000381469727,7.199999809265137,15001.0,-0.20879126291835648,-3132.0777350382655,c0a24f570297,525ffe608c73
CVCO,realized,2026-02-02,2026-03-01,27,465.79998779296875,563.1199951171875,15001.0,0.20893089281804356,3134.1723231634714,d2da2b4b3755,24580ae6e285
HE,realized,2026-03-11,2026-03-30,19,14.720000267028809,14.75,15001.0,0.0020380253007459197,30.572417536489542,75067d041cee,a5144f12858f
WSC,realized,2026-02-26,2026-03-30,32,22.095853805541992,16.56999969482422,15001.0,-0.25008556624916667,-3751.5335793037493,f812f4768fe4,64afaab9dd8d
MC,realized,2026-02-21,2026-03-30,37,60.15314483642578,54.35167694091797,15001.0,-0.09644496412089047,-1446.7709067774779,abb21e6a4557,54f34c196c87
BL,realized,2026-01-26,2026-02-26,31,54.529998779296875,35.04999923706055,15001.0,-0.3572345493914113,-5358.875475420561,bbf7b75629d3,07b7e8235025
ZTS,realized,2026-01-01,2026-03-17,75,124.84159088134766,121.15303039550781,100001.0,-0.029545926640309614,-2954.6222099576016,6dc12daad632,e59cc3d4247e
CDW,realized,2026-02-19,2026-03-17,26,122.8185806274414,116.74775695800781,1001.0,-0.0494291957977341,-49.47862499353184,1d81ee1f2a86,b6043eeb90c9
SPY,realized,2026-03-04,2026-03-15,11,683.2639770507812,667.2078857421875,250001.0,-0.023499104076725584,-5874.799518285473,ae5d4741f9c7,8797574483f6
VOO,realized,2026-01-31,2026-03-19,47,637.6671142578125,604.8407592773438,1000001.0,-0.05147882687768161,-51478.87835650849,c2a0380cca43,3820ed2d3ff9
DHR,realized,2026-03-02,2026-03-11,9,205.5618133544922,194.64508056640625,15001.0,-0.05310681303078402,-796.655302274791,9abc87c4aed9,10cf01abaff8
DHR,realized,2026-03-12,2026-03-17,5,185.86380004882812,194.79476928710938,15001.0,0.048051149475772055,720.8152932860565,fc9230104091,bbcebe9c63a4
NVR,realized,2026-01-06,2026-03-17,70,7239.72998046875,6596.75,250001.0,-0.08881270188299469,-22203.264283450553,ba595b5c4aae,6f87088c8ee1
OKTA,realized,2026-02-23,2026-03-18,23,69.51000213623047,78.43000030517578,1001.0,0.12832682915853302,128.45515598769157,7d1860588387,d28491b44aae
MHK,realized,2026-03-04,2026-03-30,26,115.08999633789062,95.3499984741211,50001.0,-0.171517929376027,-8576.067986730726,a0c392a063b4,3c82d7274ef4
